0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,file,labels
40.21135,40.227581,40.20766,40.154175,40.149324,40.155495,40.188805,40.182466,40.204692,40.165203,40.152407,40.178609,40.189725,40.20774,40.165684,40.137521,40.129749,40.114895,40.108445,40.125284,40.069694,40.052727,40.054416,40.046885,40.059818,40.052582,40.037905,40.041675,40.038305,40.045292,40.032558,40.035592,40.044236,40.046228,40.043074,40.027924,40.016272,40.021338,40.011246,40.007373,40.006236,40.003891,40.008452,40.006756,40.006836,40.008933,40.010406,40.012478,40.010086,40.005235,40.003186,40.003675,40.003339,40.003988,40.004627,40.001586,40.000465,39.997752,39.998745,39.995671,39.995047,39.995672,39.996064,39.995256,39.9964,39.996912,39.99648,39.99752,39.996672,39.997729,39.996817,39.995993,old,L_Asparagine
40.008548,40.006388,40.003779,40.004075,40.004819,40.008596,40.007604,40.006787,40.010862,40.013799,40.022266,40.032214,40.032048,40.025028,40.034663,40.033495,40.033839,40.024228,40.017969,40.012006,40.014863,40.010934,40.007276,40.004547,40.006324,40.009909,40.008373,40.006501,40.011415,40.014655,40.016432,40.016336,40.015656,40.009637,40.009245,40.008036,40.005124,40.004996,40.003146,40.003988,40.008613,40.010886,40.008861,40.005251,40.009525,40.01339,40.007837,40.016832,40.012303,40.018977,40.026028,40.016008,40.009429,40.010918,40.00878,40.005747,40.004019,40.001875,40.002322,40.004883,40.004652,40.009141,40.006516,40.015824,40.018826,40.022234,40.027068,40.02975,40.027268,40.045908,40.033799,40.028813,old,L_Glutamine
40.012038,40.007661,40.008204,40.00794,40.00682,40.009797,40.008949,40.015944,40.019273,40.018049,40.024603,40.027013,40.03031,40.037353,40.029702,40.028661,40.030438,40.01953,40.013126,40.019521,40.00975,40.01159,40.005684,40.007148,40.007508,40.010598,40.004787,40.006852,40.019657,40.008932,40.010021,40.013911,40.014231,40.018066,40.008517,40.006804,40.002634,40.003763,40.004796,40.002338,40.007035,40.003891,40.008909,40.01396,40.010854,40.013919,40.016617,40.015872,40.014904,40.02121,40.023051,40.01271,40.009926,40.021978,40.02261,40.011269,40.011061,40.006668,40.005219,40.006596,40.015126,40.011007,40.011462,40.018585,40.012839,40.040202,40.033615,40.030606,40.023579,40.028989,40.016648,40.026612,old,L_Glutamine
39.969142,39.957624,39.952871,39.961122,39.982763,39.98013,39.990862,39.985163,39.98866,39.985548,39.97985,39.99203,39.988805,39.984155,39.985443,39.978153,39.97235,39.969173,39.955791,39.967948,39.971733,39.961354,39.957769,39.951823,39.949197,39.958962,39.969229,39.972791,39.982578,39.98273,39.974207,39.974736,39.975063,39.974567,39.967036,39.94894,39.934736,39.926892,39.91488,39.895928,39.904355,39.93255,39.930046,39.926973,39.942306,39.946724,39.963195,39.976393,39.978641,39.963546,39.966868,39.948621,39.956057,39.953143,39.956343,39.947044,39.944899,39.938609,39.925148,39.919809,39.929773,39.935551,39.959249,39.973696,39.963683,39.978793,39.974871,39.987429,39.975895,39.966084,39.971502,39.980506,old,L_Serine
40.026597,40.015992,40.023627,40.021258,40.026252,40.024892,40.035104,40.032175,40.047548,40.047124,40.051782,40.067324,40.07151,40.064939,40.060938,40.052206,40.026196,40.031462,40.015472,40.019849,40.016344,40.008805,40.009053,40.015895,40.017224,40.016712,40.012742,40.021458,40.025219,40.015912,40.039274,40.036873,40.029854,40.036928,40.020714,40.014231,40.013127,40.004803,40.009645,40.009957,40.004819,40.002042,40.010045,40.008356,40.012207,40.02049,40.020241,40.024187,40.016392,40.017929,40.011966,40.019329,40.013775,40.012679,40.009798,40.008485,40.00514,40.010541,40.011782,40.009125,40.003155,40.003875,40.012782,40.013287,40.008149,40.007444,40.012887,40.025636,40.026764,40.015296,40.008277,40.009389,old,L_Glutamine
37.824475,37.855264,37.848237,37.79624,37.760625,37.728276,37.697041,37.693678,37.698969,37.708628,37.794423,37.740226,37.714808,37.770398,37.750565,37.771309,37.797704,37.807468,37.854935,37.84726,37.846804,37.844035,37.749493,37.728372,37.753295,37.813239,37.823235,37.915263,37.97716,37.994032,37.995984,37.995984,37.993663,37.994743,37.993678,37.994415,37.985764,37.938649,37.909293,37.901226,37.897816,37.879882,37.820698,37.779497,37.76061,37.805508,37.853423,37.854895,37.872246,37.866788,37.894527,37.921578,37.891406,37.868749,37.849501,37.831534,37.808741,37.830238,37.816856,37.811214,37.790597,37.825068,37.79187,37.753848,37.82814,37.820706,37.829141,37.825876,37.781026,37.746892,37.752495,37.745012,old,L_Arginine
36.160801,36.196072,36.219729,36.251582,36.291695,36.324291,36.359706,36.370438,36.366612,36.370245,36.38069,36.388173,36.39215,36.401818,36.404771,36.405299,36.399201,36.40149,36.402026,36.405316,36.405148,36.398809,36.405099,36.406507,36.414983,36.418882,36.423298,36.426979,36.427605,36.436583,36.440394,36.431326,36.450422,36.45003,36.438425,36.428294,36.431038,36.421657,36.422826,36.430397,36.43155,36.457288,36.441706,36.457512,36.463667,36.484163,36.518673,36.537545,36.549918,36.563747,36.556889,36.56161,36.579697,36.593695,36.570302,36.570758,36.573559,36.555264,36.534528,36.572726,36.583035,36.61592,36.626659,36.614671,36.626236,36.637713,36.688317,36.6855,36.71239,36.728757,36.731838,36.707061,old,L_Lysine
38.804379,38.799513,38.79516,38.788637,38.792159,38.785332,38.790799,38.797504,38.794648,38.797009,38.794135,38.795391,38.797929,38.800497,38.802588,38.790806,38.787476,38.789453,38.785548,38.770229,38.772574,38.766068,38.769709,38.768493,38.761874,38.769733,38.758752,38.756848,38.751606,38.757057,38.744379,38.727988,38.742947,38.724971,38.716744,38.694215,38.671573,38.658057,38.655223,38.64574,38.64233,38.599153,38.62666,38.657112,38.638993,38.646212,38.660658,38.667085,38.658874,38.680177,38.657929,38.666396,38.634159,38.669302,38.624251,38.593327,38.574431,38.586468,38.583596,38.589301,38.586691,38.598896,38.614304,38.62722,38.653446,38.6247,38.65059,38.661634,38.629958,38.624131,38.623963,38.618505,old,L_Histidine
35.630222,35.631126,35.616703,35.600754,35.594935,35.576889,35.561521,35.548645,35.535376,35.54137,35.527508,35.50097,35.438594,35.444636,35.429957,35.468285,35.431222,35.467517,35.42878,35.463299,35.439633,35.375215,35.413814,35.417648,35.366275,35.342234,35.335247,35.337448,35.243579,35.208805,35.202369,35.202002,35.200658,35.202875,35.205491,35.224491,35.2485,35.244475,35.257216,35.272966,35.315512,35.34145,35.411222,35.449917,35.509957,35.55247,35.592046,35.607973,35.618296,35.615392,35.664436,35.696832,35.665395,35.661954,35.684252,35.704427,35.765219,35.813366,35.855407,35.895335,35.952494,35.963018,35.982315,35.996272,36.001641,36.016528,36.024779,36.05708,36.084891,36.107404,36.128773,36.152367,old,L_Lysine
37.678144,37.686853,37.694255,37.729517,37.744315,37.786604,37.776696,37.770221,37.787204,37.819113,37.83568,37.832102,37.839176,37.819209,37.792615,37.801386,37.802026,37.784131,37.744843,37.747221,37.743531,37.72205,37.738873,37.740033,37.73712,37.753751,37.766868,37.767821,37.756328,37.800162,37.794928,37.776312,37.773975,37.758818,37.758097,37.733904,37.702291,37.696143,37.694103,37.700506,37.684291,37.656784,37.674231,37.672967,37.665812,37.674383,37.707236,37.703738,37.709461,37.688069,37.705067,37.676696,37.686868,37.66029,37.64562,37.668381,37.671999,37.657969,37.64678,37.641098,37.659913,37.649429,37.656064,37.669885,37.689213,37.700802,37.731694,37.753199,37.723194,37.699122,37.705899,37.702866,old,L_Arginine
36.79808,36.798305,36.796976,36.799281,36.797961,36.799665,36.798977,36.800193,36.80005,36.799906,36.799553,36.801889,36.802915,36.803635,36.802851,36.802626,36.802547,36.802674,36.80237,36.801329,36.800449,36.80117,36.799665,36.799953,36.800176,36.799409,36.799601,36.801474,36.801122,36.801186,36.801314,36.801202,36.801153,36.800225,36.800417,36.800834,36.801266,36.800401,36.799905,36.800114,36.801522,36.801361,36.80133,36.80149,36.803635,36.803971,36.807972,36.805556,36.808372,36.80586,36.806884,36.806755,36.806997,36.805027,36.806083,36.801794,36.803859,36.803331,36.802802,36.804676,36.806884,36.807291,36.810965,36.812895,36.807717,36.816584,36.810341,36.817097,36.818153,36.814038,36.812743,36.818641,old,L_Lysine
36.683611,36.682491,36.695135,36.713022,36.689077,36.716184,36.717776,36.719793,36.717969,36.73476,36.722514,36.72762,36.719418,36.746084,36.724132,36.735904,36.740818,36.734399,36.75905,36.741138,36.726252,36.723947,36.73079,36.731406,36.717152,36.727428,36.754047,36.763227,36.758193,36.771486,36.756881,36.759922,36.7764,36.7774,36.765652,36.772758,36.776648,36.769101,36.761594,36.765339,36.761979,36.7661,36.771711,36.775656,36.784276,36.789829,36.79131,36.79083,36.794688,36.795007,36.797696,36.794607,36.795736,36.795487,36.794015,36.789822,36.793694,36.793671,36.795272,36.791758,36.794544,36.796431,36.793927,36.798241,36.797504,36.797984,36.799714,36.799345,36.797648,36.799033,36.799409,36.798609,old,L_Lysine
40.009269,40.009461,40.00686,40.006364,40.005963,40.006116,40.007556,40.006435,40.009076,40.009253,40.009637,40.013992,40.018721,40.018344,40.018216,40.011478,40.008213,40.008485,40.006628,40.006195,40.005396,40.00293,40.003907,40.001539,40.002322,40.005811,40.00474,40.011166,40.010598,40.013303,40.020282,40.015239,40.014583,40.006043,40.006756,40.003987,40.006148,40.006116,40.001426,40.00293,40.003091,40.00349,40.001155,40.006027,40.005444,40.007172,40.010541,40.014263,40.012622,40.01191,40.017281,40.01335,40.010581,40.011031,40.01063,40.007206,40.000866,40.00397,40.000834,40.000386,40.001586,40.002002,40.006548,40.005844,40.006643,40.008582,40.011702,40.018449,40.015433,40.009397,40.012966,40.007141,old,L_Glutamine
40.465131,40.457457,40.449718,40.46867,40.481659,40.44971,40.455201,40.460458,40.468581,40.470462,40.492503,40.5144,40.512206,40.491166,40.505884,40.500089,40.478096,40.44614,40.446308,40.451246,40.440419,40.432959,40.440915,40.438233,40.434687,40.434327,40.451214,40.445939,40.450037,40.459617,40.48434,40.485979,40.463347,40.46317,40.439129,40.432262,40.432759,40.424763,40.418056,40.423899,40.426004,40.420338,40.427973,40.440497,40.433239,40.458049,40.452423,40.456288,40.491358,40.495288,40.500258,40.476696,40.449582,40.443908,40.439298,40.452798,40.432446,40.428805,40.440722,40.426884,40.429573,40.446948,40.461337,40.472934,40.481946,40.486828,40.48722,40.524171,40.504355,40.484307,40.478313,40.478185,old,L_Proline
40.447117,40.438617,40.422882,40.424355,40.425284,40.434951,40.445739,40.450789,40.455592,40.451598,40.474264,40.478017,40.486133,40.480786,40.47668,40.46546,40.442114,40.444116,40.450053,40.441458,40.45331,40.426748,40.422411,40.429957,40.416256,40.423516,40.443259,40.441426,40.454967,40.448829,40.460058,40.4582,40.461642,40.462394,40.448878,40.443115,40.423306,40.415031,40.412415,40.42041,40.408845,40.410278,40.405228,40.410958,40.422451,40.421275,40.424019,40.431118,40.432263,40.427556,40.428437,40.437192,40.422578,40.427421,40.415912,40.413471,40.411526,40.417289,40.413455,40.414512,40.421746,40.416177,40.423178,40.433319,40.464147,40.477689,40.474688,40.474319,40.458873,40.473422,40.468029,40.453431,old,L_Proline
39.992399,39.983899,39.988661,39.983395,39.977257,39.98045,39.974839,39.983284,39.986532,39.988133,39.983795,39.989997,39.98269,39.980793,39.971093,39.973118,39.951599,39.923435,39.900449,39.934392,39.93083,39.903603,39.904132,39.876648,39.868925,39.88498,39.899705,39.867421,39.910405,39.880305,39.897153,39.875848,39.855192,39.830534,39.854311,39.804596,39.798425,39.766276,39.761938,39.787532,39.778665,39.772382,39.752758,39.749094,39.761731,39.759995,39.780122,39.794575,39.79668,39.768629,39.7457,39.7663,39.756312,39.743475,39.74197,39.717128,39.693351,39.674664,39.676504,39.680106,39.682531,39.695912,39.68646,39.708876,39.694559,39.694471,39.702483,39.684227,39.689541,39.665836,39.658976,39.656641,old,L_Asparagine
39.966357,39.965044,39.956416,39.931702,39.936657,39.940033,39.954832,39.965564,39.977497,39.981138,39.981026,39.982002,39.972806,39.977617,39.977297,39.969262,39.98197,39.976024,39.973639,39.977889,39.975744,39.966885,39.944059,39.942562,39.934751,39.936032,39.938713,39.960738,39.977567,39.96618,39.964804,39.968597,39.963515,39.972414,39.958793,39.955896,39.964067,39.951022,39.944907,39.943835,39.930172,39.940129,39.938577,39.954639,39.946435,39.95632,39.963499,39.964275,39.974559,39.968837,39.981226,39.964019,39.961641,39.967884,39.949221,39.944571,39.938073,39.935568,39.92846,39.940961,39.934455,39.941842,39.972606,39.9669,39.975471,39.966396,39.978865,39.98001,39.978129,39.973888,39.976681,39.967421,old,L_Serine
40.017873,40.018457,40.014632,40.010566,40.00931,40.011902,40.00654,40.005588,40.008228,40.00746,40.012758,40.016048,40.015208,40.023555,40.024227,40.011959,40.01604,40.012135,40.016537,40.006517,40.004731,40.003331,40.002803,40.000762,40.002387,40.002515,40.011246,40.006932,40.003331,40.004642,40.0065,40.012711,40.015263,40.00946,40.003683,40.000994,39.998704,39.99849,39.999713,40.000682,40.000898,39.999809,40.000881,40.00173,40.003091,40.00754,40.005195,40.005956,40.002579,40.005052,40.00261,40.003811,40.005012,40.002122,39.999569,40.000754,39.998849,40.001058,39.999073,40.000002,39.999841,39.999393,40.000521,40.001538,40.003091,40.002787,40.003907,40.00373,40.003355,40.00213,40.000322,39.999281,old,L_Glutamine
37.688853,37.672615,37.688277,37.67648,37.667476,37.678729,37.665068,37.649533,37.628389,37.62117,37.608709,37.621114,37.6263,37.632007,37.637642,37.624699,37.647749,37.634808,37.634615,37.627061,37.621299,37.612566,37.605899,37.596217,37.595312,37.603563,37.605699,37.609413,37.626451,37.634415,37.640993,37.681666,37.687292,37.723268,37.6972,37.696744,37.695719,37.669253,37.647229,37.639641,37.623946,37.631054,37.646788,37.649701,37.641042,37.643723,37.641795,37.646236,37.655784,37.667196,37.64975,37.647924,37.653431,37.659633,37.695623,37.657992,37.622619,37.625436,37.628325,37.647564,37.653759,37.671983,37.719593,37.734184,37.730014,37.751663,37.767396,37.808076,37.795327,37.786468,37.798441,37.774871,old,L_Arginine
40.44771,40.444323,40.447052,40.462547,40.451326,40.467332,40.471165,40.472934,40.483499,40.503243,40.489718,40.503115,40.486412,40.484683,40.477521,40.467453,40.474768,40.467805,40.489286,40.451735,40.4354,40.440065,40.435232,40.428414,40.422347,40.427348,40.432215,40.467381,40.447572,40.447629,40.464764,40.468325,40.475239,40.467709,40.451854,40.473079,40.437569,40.428276,40.430157,40.445403,40.433062,40.442859,40.431174,40.432183,40.437082,40.444915,40.47191,40.486652,40.477457,40.484451,40.46646,40.475031,40.47107,40.454015,40.451862,40.444156,40.432895,40.423699,40.423323,40.431302,40.426117,40.438369,40.443211,40.470462,40.465164,40.462219,40.474408,40.454695,40.490853,40.488245,40.45544,40.460169,old,L_Proline
38.455767,38.442674,38.433151,38.44165,38.438961,38.444636,38.449413,38.459953,38.462027,38.472894,38.489501,38.473199,38.488717,38.46694,38.455311,38.458761,38.438103,38.441787,38.433078,38.431991,38.426957,38.428773,38.438488,38.439577,38.451078,38.446836,38.446348,38.458961,38.47636,38.471903,38.455318,38.453968,38.457192,38.435287,38.427019,38.426036,38.415055,38.427884,38.425283,38.419448,38.41981,38.412383,38.417071,38.414584,38.429725,38.425148,38.429814,38.44165,38.437752,38.448309,38.438114,38.444067,38.431718,38.431558,38.419705,38.425388,38.409302,38.411182,38.417961,38.421602,38.420153,38.414054,38.420002,38.426132,38.4194,38.422586,38.424547,38.438689,38.429013,38.423507,38.420016,38.420754,old,L_Histidine
37.713663,37.733583,37.754287,37.76141,37.773071,37.748029,37.789693,37.842418,37.873127,37.895792,37.890045,37.861873,37.878817,37.912006,37.94766,37.958881,37.955472,37.950566,37.958232,37.963611,37.94722,37.935607,37.907285,37.881953,37.905163,37.936393,37.953238,37.955016,37.950109,37.954135,37.969341,37.9707,37.951158,37.973375,37.966749,37.962026,37.934528,37.943443,37.943706,37.945075,37.954814,37.929742,37.949237,37.928294,37.936975,37.92826,37.948005,37.945028,37.958737,37.984251,37.981282,37.983499,37.979537,37.973207,37.969268,37.965339,37.967324,37.942074,37.929893,37.923267,37.932079,37.934927,37.940417,37.955552,37.956168,37.968294,37.982178,37.98113,37.988213,37.986421,37.98662,37.98209,old,L_Arginine
40.422187,40.420033,40.419569,40.410942,40.415472,40.412767,40.427317,40.433103,40.431502,40.440417,40.448981,40.461683,40.458962,40.447325,40.438321,40.449053,40.434887,40.428069,40.433191,40.423795,40.417096,40.415865,40.423235,40.428637,40.420074,40.416976,40.413159,40.418874,40.41828,40.417625,40.43299,40.439113,40.436208,40.420505,40.417057,40.415224,40.412582,40.407636,40.399049,40.398497,40.397368,40.402875,40.40285,40.401746,40.406324,40.412271,40.415368,40.418257,40.418417,40.419674,40.419024,40.419329,40.42213,40.406701,40.411318,40.406204,40.397913,40.400601,40.406493,40.398698,40.403154,40.405172,40.414399,40.428733,40.42554,40.437704,40.453175,40.462139,40.458529,40.450077,40.45131,40.424699,old,L_Proline
40.424956,40.414911,40.432534,40.418882,40.419746,40.418872,40.414832,40.41424,40.411166,40.412103,40.417128,40.422898,40.42514,40.420802,40.406668,40.402594,40.395712,40.392911,40.394007,40.388901,40.386348,40.394704,40.393887,40.393631,40.393551,40.386156,40.385396,40.386588,40.379921,40.389637,40.382003,40.38033,40.381361,40.379841,40.370381,40.356224,40.370445,40.347004,40.338537,40.298264,40.302434,40.317857,40.347989,40.36281,40.339634,40.36105,40.368292,40.366821,40.359697,40.354711,40.343898,40.340946,40.311086,40.321394,40.305171,40.285675,40.252567,40.265691,40.260466,40.23796,40.215023,40.241018,40.241002,40.266428,40.243139,40.265596,40.263834,40.278529,40.2439,40.257977,40.254351,40.26614,old,L_Asparagine
41.106493,41.102155,41.054392,41.073174,41.026139,41.051582,41.023003,41.04085,41.033887,41.030621,41.04109,41.028981,41.014024,41.016673,41.008285,40.990894,40.973631,40.91656,40.915744,40.892334,40.857353,40.842082,40.838176,40.835664,40.838097,40.822202,40.825444,40.830294,40.821162,40.820777,40.814624,40.808853,40.814239,40.798657,40.798273,40.785708,40.785332,40.78486,40.766284,40.762331,40.758073,40.752519,40.755912,40.739698,40.750782,40.751902,40.736656,40.744507,40.745508,40.724187,40.700034,40.703019,40.695743,40.661282,40.64742,40.627925,40.608941,40.583027,40.574551,40.563203,40.567052,40.587829,40.596376,40.585924,40.572511,40.593631,40.596801,40.595232,40.619506,40.566204,40.529701,40.539161,old,L_Asparagine
38.418985,38.432022,38.418953,38.427717,38.415848,38.413358,38.414648,38.425595,38.41568,38.4162,38.425531,38.433142,38.430758,38.426236,38.427397,38.427461,38.423075,38.412918,38.414671,38.41247,38.41484,38.409381,38.406644,38.407494,38.413646,38.415672,38.415976,38.415224,38.416512,38.420402,38.414183,38.410998,38.415495,38.413855,38.409365,38.406677,38.408197,38.406644,38.406924,38.405948,38.407573,38.41039,38.407764,38.412087,38.409157,38.409798,38.41199,38.413848,38.414095,38.408566,38.409102,38.409381,38.411726,38.40979,38.409789,38.406219,38.405812,38.407957,38.404515,38.406516,38.410189,38.413759,38.413711,38.419081,38.414095,38.416928,38.424427,38.421266,38.423363,38.412926,38.415304,38.417336,old,L_Histidine
38.578032,38.590174,38.594831,38.579305,38.533527,38.553447,38.522602,38.575287,38.593527,38.581955,38.57163,38.596384,38.627308,38.619849,38.629317,38.600145,38.588069,38.553871,38.514535,38.521842,38.504331,38.498697,38.504299,38.475024,38.488997,38.472167,38.510718,38.483331,38.499369,38.499706,38.491254,38.511342,38.510983,38.48794,38.499097,38.451791,38.445668,38.433727,38.440554,38.445756,38.42509,38.431046,38.441114,38.449701,38.453183,38.442979,38.455504,38.477937,38.473663,38.461411,38.463986,38.455711,38.438,38.437296,38.425164,38.42614,38.426228,38.416959,38.427669,38.419865,38.42321,38.426403,38.432943,38.432727,38.438992,38.451701,38.460369,38.457761,38.471238,38.46013,38.448164,38.444091,old,L_Histidine
40.49676,40.464739,40.478353,40.457761,40.440546,40.445573,40.425172,40.430965,40.431982,40.432005,40.432095,40.437272,40.431255,40.426571,40.434712,40.426963,40.41504,40.409845,40.397368,40.400873,40.393215,40.394191,40.388653,40.386924,40.384283,40.379802,40.375488,40.374614,40.378081,40.380306,40.383227,40.384796,40.372775,40.360458,40.375336,40.356136,40.335535,40.330079,40.308637,40.284684,40.300706,40.264714,40.285691,40.278034,40.283499,40.284892,40.317216,40.286652,40.286036,40.278009,40.273943,40.35664,40.504428,40.492879,40.45267,40.481147,40.45159,40.478632,40.471278,40.470709,40.453551,40.471902,40.455608,40.460642,40.461643,40.452007,40.492719,40.438192,40.453478,40.452679,40.441642,40.423771,old,L_Asparagine
37.972519,37.964299,37.972086,37.976281,37.97604,37.985564,37.982851,37.993351,37.993718,37.992975,37.993391,37.991742,37.992094,37.991286,37.99067,37.987548,37.981985,37.972343,37.974471,37.973223,37.970062,37.973239,37.962338,37.967405,37.9659,37.969166,37.975191,37.966068,37.966348,37.940313,37.970134,37.959953,37.957032,37.953976,37.964251,37.944443,37.900482,37.91131,37.879602,37.885107,37.882819,37.889293,37.830006,37.886396,37.888309,37.913807,37.912446,37.916023,37.932029,37.902354,37.923883,37.94714,37.937577,37.931894,37.930613,37.913975,37.926252,37.947556,37.940186,37.937976,37.929869,37.919738,37.944635,37.959913,37.955952,37.964787,37.962275,37.963187,37.970326,37.973407,37.971878,37.974888,old,L_Arginine
36.810894,36.805476,36.807749,36.806676,36.808044,36.808709,36.811141,36.816168,36.813615,36.812135,36.830518,36.841219,36.831118,36.84446,36.832462,36.830614,36.825867,36.813975,36.809582,36.807284,36.806197,36.806251,36.803547,36.805284,36.805572,36.809357,36.81071,36.808477,36.81159,36.816792,36.812278,36.811542,36.807253,36.80698,36.80297,36.805891,36.801874,36.80181,36.80237,36.802098,36.801441,36.803364,36.802802,36.802098,36.803778,36.807212,36.808629,36.812902,36.819633,36.811623,36.813847,36.811702,36.80634,36.808341,36.807332,36.808749,36.803954,36.80321,36.801986,36.803235,36.804803,36.807036,36.807621,36.812023,36.817312,36.812735,36.827508,36.82077,36.81905,36.815128,36.812222,36.813639,old,L_Lysine
39.383707,39.331702,39.319514,39.299298,39.281651,39.252143,39.258913,39.257417,39.244748,39.235368,39.236288,39.22217,39.214264,39.21524,39.208788,39.192959,39.190181,39.19027,39.16097,39.13937,39.136704,39.115631,39.107404,39.103107,39.088476,39.099505,39.103131,39.100122,39.110958,39.084099,39.096369,39.077793,39.074303,39.016287,39.035088,39.02133,39.021802,38.964203,38.961177,38.944899,38.932559,38.914959,38.883379,38.901522,38.928933,38.929341,38.953607,38.957201,38.969189,38.912503,38.908181,38.898601,38.892078,38.871013,38.841506,38.856752,38.841514,38.846692,38.849805,38.835071,38.836384,38.837441,38.833807,38.827052,38.827981,38.830542,38.828301,38.826812,38.805404,38.815688,38.810438,38.811574,old,L_Histidine
40.441426,40.452383,40.439962,40.432911,40.454351,40.42858,40.431783,40.43095,40.452206,40.459497,40.449357,40.49019,40.506084,40.469717,40.472607,40.475959,40.441378,40.436818,40.441753,40.447156,40.431182,40.419273,40.420625,40.429596,40.436064,40.432079,40.45977,40.452246,40.448532,40.452311,40.458017,40.465876,40.460506,40.443683,40.438697,40.431182,40.438009,40.435271,40.429141,40.430061,40.421874,40.430206,40.448685,40.428573,40.429277,40.460305,40.446101,40.446597,40.457568,40.455095,40.450333,40.438681,40.427356,40.423122,40.426788,40.416217,40.413832,40.412774,40.414696,40.423219,40.412614,40.426732,40.419361,40.425611,40.423788,40.427837,40.436488,40.432695,40.440194,40.432415,40.435687,40.420585,old,L_Proline
39.977945,39.977192,39.983555,39.98514,39.987613,39.980097,39.98606,39.982178,39.988221,39.990838,39.99432,39.992086,39.991782,39.991462,39.990685,39.989838,39.98882,39.986604,39.984563,39.973582,39.978192,39.980338,39.970565,39.97043,39.952518,39.958488,39.96137,39.964555,39.963163,39.973839,39.983187,39.967387,39.978761,39.978952,39.978913,39.972839,39.973006,39.97552,39.958353,39.971038,39.977769,39.957384,39.965044,39.954143,39.976848,39.98025,39.97408,39.974559,39.986732,39.983987,39.985116,39.982626,39.98245,39.986796,39.979473,39.984323,39.976465,39.980507,39.976065,39.976409,39.978889,39.977016,39.980698,39.976432,39.978585,39.982106,39.983811,39.990686,39.986485,39.985363,39.9762,39.985852,old,L_Glutamate
39.958033,39.95091,39.941451,39.953447,39.951263,39.943963,39.957697,39.969621,39.963227,39.963795,39.971758,39.972398,39.98931,39.981882,39.979369,39.981065,39.973616,39.976576,39.954272,39.956712,39.953479,39.957305,39.945436,39.946212,39.940498,39.96838,39.97255,39.971902,39.962547,39.972279,39.962995,39.968461,39.956392,39.969341,39.961314,39.953878,39.94598,39.928349,39.910142,39.924611,39.931414,39.913895,39.94999,39.94626,39.954768,39.963843,39.981274,39.981458,39.978457,39.983604,39.972007,39.976224,39.95608,39.951662,39.960586,39.957296,39.928933,39.924579,39.917472,39.940921,39.933183,39.938632,39.953407,39.971606,39.980787,39.980417,39.98478,39.979489,39.975351,39.969405,39.969757,39.957961,old,L_Serine
40.409757,40.407948,40.406181,40.402291,40.397945,40.389429,40.386861,40.384715,40.386788,40.383891,40.380697,40.379129,40.381554,40.378481,40.3768,40.373215,40.369262,40.346989,40.327237,40.324571,40.301586,40.289246,40.290557,40.275992,40.286532,40.274383,40.247677,40.247603,40.234519,40.218593,40.211558,40.173919,40.153311,40.176847,40.135048,40.12562,40.107764,40.066612,40.054239,40.039361,40.039674,40.051807,40.059826,40.072718,40.039546,40.054873,40.046653,40.068965,40.065525,40.063802,40.063491,40.055855,40.069668,40.052183,40.033351,40.037537,40.022746,40.031398,40.018569,40.018193,40.012663,40.01095,40.02145,40.022395,40.024963,40.025339,40.031527,40.033936,40.023627,40.022338,40.020514,40.016064,old,L_Glutamate
39.949606,39.934887,39.93788,39.948006,39.95568,39.945492,39.955232,39.961106,39.967749,39.969101,39.98782,39.983995,39.979985,39.975751,39.984435,39.982651,39.985852,39.963651,39.958784,39.964564,39.929796,39.951086,39.921642,39.920922,39.937208,39.94858,39.954078,39.945459,39.946708,39.960497,39.964195,39.96943,39.963419,39.960034,39.93271,39.94686,39.937729,39.912855,39.912143,39.934215,39.914679,39.9174,39.935432,39.933159,39.929189,39.928029,39.976848,39.972102,39.967324,39.965524,39.9677,39.96658,39.950262,39.950542,39.957528,39.94145,39.93696,39.922442,39.911702,39.905988,39.921129,39.937344,39.95111,39.955784,39.971557,39.959193,39.963771,39.960361,39.95431,39.963883,39.95788,39.937616,old,L_Serine
40.004803,40.002499,40.002515,40.00133,39.999497,40.002898,40.000066,40.003788,39.998928,40.002114,40.002875,40.00069,40.00101,40.003874,40.002227,40.000578,40.001826,40.000162,39.997921,39.999409,39.996216,39.997025,39.99496,39.995704,39.994663,39.995103,39.995391,39.996304,39.998113,39.995824,39.999378,39.998418,39.998993,39.999377,39.999233,39.99736,39.997617,39.991551,39.993279,39.992126,39.992351,39.987548,39.991903,39.990366,39.993663,39.998209,39.998769,39.996593,39.995728,39.9968,39.998337,39.99744,39.997456,39.996112,39.996336,39.997449,39.997177,39.995992,39.994944,39.997313,39.996272,39.997881,39.998817,39.997153,39.998681,39.999249,39.997577,39.998705,40.000066,40.000449,39.999009,39.997793,old,L_Glutamate
